ID,記事ID,文番号,述語,述語位置,ガ格,ガ文ID,ガ位置,ヲ格,ヲ文ID,ヲ位置,ニ格,ニ文ID,ニ位置,本文書き出し,意味役割
30175,911175410,14,同時感染する,30,,-1,-1,,-1,-1,ウイルス,14,25,「一度,"ガ:経験者 ニ:対象 "
30182,911175410,15,大流行し,11,インフルエンザ,15,3,,-1,-1,,-1,-1,最近、,"ガ:対象 "
30308,911175420,0,施行さ,38,,-1,-1,政党助成法,0,43,,-1,-1,「民主,"ガ:動作主 ヲ:生成物 "
30446,911175429,10,連ね,37,三氏,10,32,名,10,35,,-1,-1,発起人,"ニ:着点？ ガ:動作主 ヲ:対象 "
30482,911175429,21,攻撃さ,35,自民党,21,31,防衛庁,20,42,,-1,-1,ある幹,"ガ:動作主 ヲ:対象 "
30487,911175429,22,割れる,38,組織,22,30,,-1,-1,,-1,-1,自民党,"ガ:対象 ニ:程度 "
30544,911175429,39,転落し,17,新進党,38,0,,-1,-1,野党,39,14,しかし,"ガ:経験者 ニ:着点 "
30587,911175431,2,証明し,26,私たち,2,17,大小,2,5,,-1,-1,その影,"ガ:動作主 ヲ:対象 "
30683,911175431,34,脅かし,57,遅れ効果,34,42,生き物,34,53,,-1,-1,ＰＣＢ,"ガ:対象 ヲ:対象（生物） "
30717,911175432,1,遊ん,57,子供たち,1,62,,-1,-1,,-1,-1,投稿者,"ガ:動作主 "
30729,911175432,4,遊ん,59,男の子たち,4,34,,-1,-1,,-1,-1,近くに,"ガ:動作主 "
30748,911175433,3,座っ,35,彼女たち,3,0,,-1,-1,シルバーシート,3,27,彼女た,"ガ:動作主 ニ:着点 "
30803,911175435,2,漂っ,26,香り,2,23,,-1,-1,,-1,-1,一年の,"ガ:対象 ニ:場所 "
30951,911175440,8,合わせ,8,日本,7,0,基準,7,4,基準,8,5,アメリ,"ガ:動作主 ヲ:対象 ニ:基準点 "
30964,911175441,0,樹立し,34,ロシア政府,0,0,国民再生政府,0,26,,-1,-1,ロシア,"ガ:動作主 ヲ:生成物 "
31268,911175449,16,当て,40,米政府,16,0,照準,16,37,ＮＡＦＴＡ拡大,16,27,米政府,"ガ:動作主 ヲ:対象 ニ:対象（事態） "
31313,911175452,4,樹立し,15,スファヌボン氏,2,0,自由ラオス臨時政府,4,4,,-1,-1,五〇年,"ガ:動作主 ヲ:生成物 "
31316,911175452,5,樹立し,28,スファヌボン氏,2,0,社会主義政権,5,21,,-1,-1,その後,"ガ:動作主 ヲ:生成物 "
31348,911175455,4,着く,29,直行便,4,25,,-1,-1,,-1,-1,セナト,"ガ:対象 ニ:着点（場所） "
31452,911175459,5,統合し,40,米ＩＢＭ,0,17,国内,5,37,,-1,-1,ガース,"ガ:動作主 ヲ:対象 "
31529,911175467,3,合わせ,21,計四十社,3,29,新規参入会社,3,14,,-1,-1,今後、,"ガ:経験者？ ヲ:対象 "
31536,911175467,6,認可さ,7,同省,4,18,値下げ,6,3,,-1,-1,今回の,"ガ:動作主 ヲ:対象（事態） ニ:着点？ "
31544,911175467,7,合わせ,53,加入者,7,27,レンタル料,7,47,,-1,-1,なお、,"ガ:経験者？ ヲ:対象 "
31547,911175467,8,売り出さ,35,,-1,-1,端末機,8,20,,-1,-1,売り切,"ガ:動作主 ヲ:対象 "
31550,911175467,8,組み合わせ,73,,-1,-1,もの,8,79,,-1,-1,売り切,"ガ:動作主 ヲ:対象 "
31570,911175468,5,内定する,50,社長,5,7,,-1,-1,,-1,-1,また、,"ガ:対象（人） ニ:役割 "
31698,911175477,2,勤める,9,松島あおいさん,2,12,,-1,-1,会社,2,6,東京・,"ガ:動作主 ニ:着点 "
31724,911175477,10,流行し,1,ダウンコート,10,7,,-1,-1,,-1,-1,「流行,"ガ:対象 "
31765,911175479,2,照らし合わせ,16,息子,2,3,,-1,-1,,-1,-1,昨日、,"ガ:動作主 ヲ:対象 "
31806,911175480,0,流行し,25,女性水着,0,18,,-1,-1,,-1,-1,男だっ,"ガ:対象 "
31814,911175480,4,売り出し,23,エスポートミズノ,3,13,ビキニ型男性水着,4,10,,-1,-1,先月初,"ガ:動作主 ヲ:対象 "
31905,911175483,4,余っ,11,勢い,4,9,,-1,-1,,-1,-1,目標を,"ガ:対象 "
31926,911175483,12,味わっ,42,武双山,12,0,負け越し,12,37,,-1,-1,武双山,"ガ:経験者 ヲ:対象（事態） "
32023,911175488,4,受賞し,12,Ｂ・ダスグプタ監督,4,20,グランプリ,4,6,,-1,-1,アジア,"ガ:経験者 ヲ:対象 "
32049,911175488,11,断ち切る,31,,-1,-1,差別,11,28,,-1,-1,「作品,"ガ:動作主 ヲ:対象（事態） "
32064,911175488,15,遂げ,77,ドキュメンタリー制作,15,60,歩み,15,74,,-1,-1,審査員,"ガ:対象（事態） ヲ:対象（事態） "
32190,911175494,0,脅し,59,男,0,33,女子行員,0,38,,-1,-1,十日午,"ガ:動作主 ヲ:対象（人） "
32225,911175497,1,撃た,8,密猟者,1,4,天然記念物オオワシ,0,2,,-1,-1,いずれ,"ガ:動作主 ヲ:対象（生物） "
32229,911175497,4,浮い,26,死がい,4,22,,-1,-1,海上,4,19,別海町,"ガ:対象 ニ:着点 "
32240,911175497,6,撃た,23,,-1,-1,オオワシ,5,29,,-1,-1,左胸に,"ガ:動作主 ヲ:対象（生物） "
32269,911175499,1,預け,89,工藤容疑者,1,7,実弾四十九発,1,41,自宅,1,86,調べに,"ガ:動作主 ヲ:対象 ニ:着点（場所） "
32285,911175500,2,並行する,26,Ｂ滑走路,2,30,,-1,-1,Ａ滑走路,2,21,手紙を,"ガ:対象 ニ:基準点 "
32375,911175503,0,ラベル表示さ,121,関根元容疑者,0,58,,-1,-1,,-1,-1,埼玉県,"ガ:動作主 ニ:着点（場所） "
32400,911175504,3,敷か,36,,-1,-1,チェーン規制,3,29,,-1,-1,十日午,"ガ:動作主 ヲ:対象？ "
32410,911175504,5,励まし,93,男性,5,83,大坂裕子さん,5,31,,-1,-1,金沢発,"ガ:動作主 ヲ:対象（人） "
32491,911175508,15,注意さ,50,人,15,22,,-1,-1,選対関係者,15,10,今回の,"ガ:動作主 ニ:対象（人） "
32496,911175508,15,推測し,95,選対関係者,15,10,,-1,-1,,-1,-1,今回の,"ガ:動作主 "
32537,911175508,28,気付い,12,公務員,28,4,,-1,-1,犯罪,28,9,しかし,"ガ:経験者 ニ:対象 "
32615,911175515,6,競っ,29,ＡＳＥＡＮ諸国,6,2,安定度,6,25,,-1,-1,他のＡ,"ガ:動作主 ヲ:対象 "
32623,911175515,10,競う,13,各国,10,6,自由化,10,9,,-1,-1,なぜ、,"ガ:動作主 ヲ:対象（事態） ヲ:目標 "
32712,911175519,0,流行し,8,打毬,0,15,,-1,-1,,-1,-1,平安時,"ガ:対象 "
32715,911175519,0,再現さ,57,藤森神社,0,46,打毬,0,15,,-1,-1,平安時,"ガ:動作主 ヲ:対象（事態） "
32726,911175519,3,遊ん,49,,-1,-1,,-1,-1,,-1,-1,打毬は,"ガ:動作主 "
32734,911175519,5,再現する,71,同神社,5,54,打毬,5,27,,-1,-1,日本書,"ガ:動作主 ヲ:対象（事態） "
32816,911175524,5,励まし,93,男性,5,83,大坂裕子さん,5,31,,-1,-1,金沢発,"ガ:動作主 ヲ:対象（人） "
32829,911175524,6,座り,63,女子学生,6,46,,-1,-1,座席,6,60,同じバ,"ガ:動作主 ニ:着点 "
32919,911175530,2,脅し,5,男,1,32,銀行員ら,2,0,,-1,-1,銀行員,"ガ:動作主 ヲ:対象（人） "
33024,911175537,6,施行する,49,労働省,0,0,支援措置,6,37,,-1,-1,一方、,"ガ:動作主 ヲ:対象（事態） "
33114,911175541,9,座っ,11,羽田孜前首相,7,0,,-1,-1,,-1,-1,国会答,"ガ:動作主 ニ:着点 "
33133,911175542,0,生活し,5,,-1,-1,,-1,-1,,-1,-1,イタリ,"ガ:動作主 "
33206,911175543,3,売り出す,55,日本アニメーション,3,31,ちびまる子ちゃん,3,45,,-1,-1,「フラ,"ガ:動作主 ヲ:対象 "
33313,911175545,0,製造し,23,イラン,0,15,核兵器,0,19,,-1,-1,国際原,"ガ:動作主 ヲ:生成物 "
33382,911175552,1,連ね,21,スサーナ夫人,1,12,名,1,19,,-1,-1,フジモ,"ガ:動作主 ヲ:対象 "
33471,911175558,1,知り合っ,6,佐藤洋一さん,1,15,,-1,-1,,-1,-1,二十五,"ガ:動作主 "
33503,911175559,3,継い,5,父,3,8,後,3,3,,-1,-1,祖父の,"ガ:動作主？ ヲ:対象 "
33557,911175560,0,売り出さ,19,,-1,-1,香水,0,11,,-1,-1,ヒトの,"ガ:動作主 ヲ:対象 "
33565,911175560,5,囲ま,14,異性,5,11,,-1,-1,,-1,-1,「身に,"ガ:動作主 ヲ:対象（人） "
33566,911175560,5,満ち,44,,-1,-1,,-1,-1,自信,5,41,「身に,"ガ:経験者 ニ:感情 "
33811,911175567,1,拘束さ,82,監視員,1,70,身柄,1,79,,-1,-1,オース,"ガ:動作主 ヲ:対象 "
33837,911175569,2,乗り込み,26,係員,2,23,,-1,-1,,-1,-1,同社は,"ガ:動作主 ニ:着点 "
33988,911175574,0,取り込ん,25,松本行正容疑者,0,77,収入印紙,0,18,,-1,-1,特定郵,"ガ:動作主 ヲ:対象 "
34001,911175575,0,浴びせる,58,ヘレン・トーマス記者,0,28,言葉,0,55,ステファノプロス報道官,0,40,クリン,"ガ:動作主 ヲ:対象 ニ:対象（人） ガ:経験者 ヲ:対象 ニ:削除 "
34016,911175575,9,合わせ,26,記者団,8,17,顔,9,24,,-1,-1,新任の,"ガ:経験者？ ヲ:慣用 "
34019,911175575,11,補っ,30,マカリー報道官,9,3,失敗,11,16,,-1,-1,クリス,"ガ:動作主 ヲ:対象（事態） "
34031,911175576,3,組織する,30,,-1,-1,国民連合,3,46,,-1,-1,同大使,"ガ:その他 ヲ:生成物 "
34047,911175577,2,寝,18,夫妻,2,15,,-1,-1,,-1,-1,岩槻署,"ガ:動作主 "
34083,911175579,0,切断さ,63,関根元容疑者,1,18,遺体,0,60,,-1,-1,埼玉県,"ガ:動作主 ヲ:対象 "
34098,911175579,3,切断し,25,関根容疑者,3,3,骨,3,18,,-1,-1,骨粉は,"ガ:動作主 ヲ:対象（身体部分） "
34106,911175579,6,着け,17,川崎さん,6,6,時計,6,25,身,6,15,十一日,"ガ:動作主 ヲ:対象 ニ:着点（身体部分） "
34117,911175579,8,切断し,51,関根容疑者,8,2,遺体,8,48,,-1,-1,また関,"ガ:動作主 ヲ:対象 "
34131,911175580,2,黙っ,37,国民,1,13,,-1,-1,,-1,-1,「最低,"ガ:動作主 "
34133,911175580,2,黙っ,42,国民,1,13,,-1,-1,,-1,-1,「最低,"ガ:動作主 "
34336,911175589,6,囲む,14,計三八八平方メートル,5,39,住宅,6,4,,-1,-1,十数軒,"ガ:対象 ヲ:対象 "
34358,911175590,1,着け,52,すべて,1,48,チェーン,1,25,,-1,-1,事故当,"ガ:動作主（操作対象） ヲ:対象 ニ:着点 "
34373,911175590,5,敷か,31,日本道路公団,5,47,チェーン規制,5,24,,-1,-1,最高速,"ガ:動作主 ヲ:対象？ "
34376,911175590,6,着け,47,八台,6,44,チェーン,6,16,,-1,-1,スノー,"ガ:動作主（操作対象） ヲ:対象 ニ:着点 "
34378,911175590,7,外し,35,八台,6,44,チェーン,6,16,,-1,-1,県警は,"ガ:動作主？ ヲ:対象 "
34392,911175591,3,思い込ん,19,,-1,-1,,-1,-1,,-1,-1,漫画よ,"ガ:動作主？ "
34432,911175593,1,特定し,30,岡山県警,0,49,インク,1,24,,-1,-1,今後、,"ガ:動作主 ヲ:対象 "
34468,911185408,3,組み合わせ,33,ＶＬＢＡシステム,3,39,十基,3,30,,-1,-1,ブラッ,"ガ:動作主 ヲ:対象 "
34516,911185409,9,合流する,43,山花氏ら,9,38,,-1,-1,新党,9,35,久保氏,"ガ:動作主 ニ:着点 "
34603,911185415,0,内定し,18,自民党,0,0,愛称,0,10,,-1,-1,自民党,"ガ:動作主 ヲ:対象 "
34644,911185416,9,揺らぐ,36,基盤,9,33,,-1,-1,,-1,-1,党幹部,"ガ:対象 "
34672,911185419,0,兼ね,23,村山富市首相,0,11,時差調整,0,18,,-1,-1,〇…訪,"ガ:対象（事態） ヲ:用途 ヲ:対象（事態） "
34716,911185422,2,間に合う,56,こと,2,45,,-1,-1,間に合う,2,54,飯田会,"ガ:対象 ニ:期限 "
34790,911185426,10,連ね,34,川端達夫衆院議員,10,17,名,10,32,呼び掛け人,10,26,民主リ,"ニ:着点？ ガ:動作主 ヲ:対象 "
34823,911185428,5,証明し,55,党首,5,52,こと,5,49,,-1,-1,つまり,"ガ:動作主 ヲ:対象 "
34833,911185428,8,合流し,10,旧日本新党,8,0,,-1,-1,新進党,8,6,旧日本,"ガ:動作主 ニ:着点 "
34883,911185430,2,加入し,3,約四十万社,2,9,,-1,-1,中小企業退職金共済制度,0,18,すでに,"ガ:動作主 ニ:着点 "
34939,911185432,4,観測する,24,,-1,-1,巨大ブラックホール,3,19,,-1,-1,物質や,"ガ:動作主 ヲ:対象 "
34967,911185432,11,観測し,26,日米グループ,11,0,電波,11,23,,-1,-1,日米グ,"ガ:動作主 ヲ:対象 "
35006,911185434,4,配っ,43,,-1,-1,パンフレット,4,36,参加者全員,4,27,成人式,"ガ:動作主 ヲ:対象 ニ:着点（人） "
35018,911185434,6,照らし合わせ,42,,-1,-1,行動,6,31,憲法,6,39,自衛隊,"ガ:動作主 ヲ:対象（事態） ニ:基準点 "
35056,911185435,5,組み合わせ,49,,-1,-1,もの,5,46,,-1,-1,松の枝,"ヲ:材料 ガ:動作主 "
35060,911185435,6,味わっ,30,,-1,-1,もの,6,27,,-1,-1,出来栄,"ガ:動作主 ヲ:対象 "
35249,911185443,1,生活する,27,人,1,19,,-1,-1,,-1,-1,本国で,"ガ:動作主 "
35276,911185444,1,同行し,0,ウラジーミル・ソロキン記者,1,23,,-1,-1,ヨヘン・ピースト記者,0,25,同行し,"ガ:動作主 ニ:対象（人） "
35277,911185444,1,撃た,39,,-1,-1,足,1,37,,-1,-1,同行し,"ガ:動作主 ヲ:対象（身体部分） "
35298,911185445,4,敷い,47,同社,3,16,連携体制,4,42,,-1,-1,ブルド,"ヲ:生成物 ガ:動作主 "
35339,911185445,23,裏切ら,9,セディジョ政権,23,0,投資家,23,18,,-1,-1,セディ,"ガ:対象 ヲ:対象（人） "
35390,911185452,1,見極め,15,東欧諸国,1,0,出方,1,12,,-1,-1,東欧諸,"ガ:動作主 ヲ:対象（事態） ガ:動作主 ヲ:対象 "
35396,911185452,3,緩め,30,東欧諸国,3,0,警戒感,3,26,,-1,-1,東欧諸,"ガ:動作主 ヲ:対象 "
35420,911185453,0,討議する,8,臨時議会,0,18,チェチェン情勢,0,0,,-1,-1,チェチ,"ヲ:対象？ ガ:動作主 "
35439,911185453,5,外さ,39,議会,1,63,三法案,3,58,,-1,-1,反戦改,"ガ:動作主 ヲ:対象 "
35543,911185461,1,反応し,15,シェリー報道官,0,5,,-1,-1,報道,1,12,米ボス,"ガ:動作主 ニ:対象（事態） "
35645,911185466,13,推測さ,35,,-1,-1,,-1,-1,,-1,-1,金大統,"ガ:動作主 "
35657,911185467,0,敷く,75,ミャンマー政府,0,60,共同捜査態勢,0,68,,-1,-1,「黄金,"ヲ:生成物 ガ:動作主 "
35728,911185472,3,偏っ,47,採用方針,3,52,,-1,-1,新卒採用,3,42,人事制,"ガ:対象 ニ:対象（事態） ニ:着点 "
35795,911185475,1,推測し,62,羊毛関係者ら,1,27,,-1,-1,,-1,-1,過去最,"ガ:動作主 "
35802,911185476,1,更新し,57,出来高,1,7,最高記録,1,52,,-1,-1,十一日,"ガ:対象 ヲ:対象（事態） "
35831,911185478,1,振り回さ,58,目先,1,52,我々,1,49,,-1,-1,「ドイ,"ガ:対象 ヲ:対象（人） "
35889,911185481,11,組み合わせ,26,,-1,-1,普通社債,11,19,,-1,-1,負債に,"ガ:動作主 ヲ:対象 "
35911,911185482,9,出会っ,18,中島秀之さん,3,4,,-1,-1,森口繁一教授,9,11,東大教,"ガ:経験者 ニ:対象（人） "
35979,911185483,10,組み合わせ,24,情報通信基盤構想,10,35,衛星通信,10,19,,-1,-1,Ｇ７情,"ガ:動作主 ヲ:対象 "
35997,911185485,0,突破し,84,円相場,0,13,一ドル＝一〇〇円,0,75,,-1,-1,十一日,"ガ:対象 ヲ:基準点 "
36113,911185490,11,下落し,33,中古マンション,11,5,,-1,-1,,-1,-1,その半,"ガ:対象 "
36204,911185493,2,組み合わせ,29,,-1,-1,子扉,2,26,,-1,-1,欄間部,"ガ:動作主 ヲ:対象 "
36231,911185494,8,外す,47,一人,8,35,電球,8,38,,-1,-1,ハンド,"ガ:動作主 ヲ:対象 "
36462,911185502,7,合わせよ,32,曙,7,18,胸,7,30,,-1,-1,平然と,"ガ:動作主 ヲ:対象（身体部分） "
36493,911185503,7,当て,13,浜ノ島,7,0,左手,7,7,ひざ,7,10,浜ノ島,"ガ:動作主 ヲ:対象（身体部分） ニ:着点（身体部分） "
36506,911185505,1,兼ね,15,第二十一回全日本スプリント選手権,0,0,選考会,1,11,,-1,-1,世界ス,"ガ:対象 ヲ:対象 "
36539,911185508,1,稼い,46,,-1,-1,白星,1,43,,-1,-1,足りな,"ガ:動作主 ヲ:対象 "
36547,911185508,3,倒す,36,,-1,-1,相手,3,16,,-1,-1,一発で,"ガ:動作主 ヲ:対象？ "
36560,911185509,0,プレーする,86,半数,0,76,,-1,-1,,-1,-1,労使交,"ガ:動作主 "
36567,911185509,2,プレーする,28,選手,2,38,,-1,-1,,-1,-1,大リー,"ガ:動作主 "
36570,911185509,2,プレーする,49,選手,2,38,,-1,-1,,-1,-1,大リー,"ガ:動作主 "
36572,911185509,3,プレーし,21,ロブ・ネルソン内野手,3,30,,-1,-1,,-1,-1,昨シー,"ガ:動作主 "
36609,911185511,2,想像し,27,,-1,-1,,-1,-1,,-1,-1,さぞや,"ガ:動作主 "
36626,911185511,6,近付い,28,こと,6,18,,-1,-1,確信,6,25,そうし,"ガ:対象 ニ:対象（事態） ニ:方向？ "
36670,911185512,0,放送し,37,,-1,-1,企画,0,47,,-1,-1,二十五,"ガ:その他 ヲ:対象 "
36718,911185515,0,磨き,80,若者ら,0,66,レンガ,0,76,,-1,-1,中国の,"ガ:動作主 ヲ:対象 "
36906,911185524,0,捜査し,14,埼玉・群馬両県警合同捜査本部,0,20,失跡事件,0,9,,-1,-1,埼玉県,"ガ:動作主 ヲ:対象 "
36915,911185524,2,脅さ,13,暴力団員,2,8,施工者,2,0,,-1,-1,施工者,"ガ:動作主 ヲ:対象（人） "
36949,911185524,11,脅し,42,関根容疑者,10,4,,-1,-1,,-1,-1,それで,"ガ:動作主 ヲ:対象（人） "
36966,911185527,1,脅し,20,男,1,0,従業員,1,33,,-1,-1,男は「,"ガ:動作主 ヲ:対象（人） "
36975,911185527,3,捜査し,10,緑署,3,0,,-1,-1,,-1,-1,緑署は,"ガ:動作主 ヲ:対象 "
36996,911185530,1,敷か,12,,-1,-1,チェーン規制,1,5,,-1,-1,速度規,"ガ:動作主 ヲ:対象？ "
37027,911185530,11,着け,40,八台,11,32,チェーン,11,35,,-1,-1,しかし,"ガ:動作主（操作対象） ヲ:対象 ニ:着点 "
37030,911185530,14,着け,10,車,14,18,チェーン,14,5,,-1,-1,このた,"ガ:動作主 ヲ:対象 ニ:着点 "
37034,911185530,14,外し,47,ドライバー,14,32,チェーン,14,42,,-1,-1,このた,"ガ:動作主 ヲ:対象 "
37037,911185530,15,外す,31,運転者,15,33,チェーン,15,26,,-1,-1,両イン,"ガ:動作主 ヲ:対象 "
37174,911185537,2,競う,7,,-1,-1,スピード,2,2,,-1,-1,車のス,"ガ:動作主 ヲ:対象 "
37211,911185537,16,再現する,3,プレーバック機能,16,7,状況,16,0,,-1,-1,状況を,"ガ:対象 ヲ:対象 "
37258,911185539,5,打ち切っ,9,同校,1,0,学生募集,5,4,,-1,-1,今年度,"ガ:動作主 ヲ:対象（事態） "
37289,911185541,2,眺める,17,,-1,-1,数字,2,14,,-1,-1,しかし,"ガ:動作主 ヲ:対象 "
37301,911185542,1,２次感染する,26,清掃作業員,1,8,,-1,-1,,-1,-1,１９８,"ガ:経験者 ニ:対象 "
37341,911185546,2,内定し,18,自民党,2,9,候補,2,24,,-1,-1,会談で,"ガ:動作主 ヲ:対象（事態） "
37353,911185547,2,討議さ,15,社会党,0,0,同宣言,2,6,,-1,-1,これに,"ヲ:対象？ ガ:動作主 "
37361,911185547,4,討議する,42,中執委,4,0,処分問題,4,37,,-1,-1,中執委,"ヲ:対象 ガ:動作主 "
37367,911185547,4,討議すれ,104,中執委,4,0,処分問題,4,99,,-1,-1,中執委,"ヲ:対象 ガ:動作主 "
37482,911185551,2,開放さ,18,大統領,1,19,市場,2,8,リンゴ,2,14,さらに,"ガ:動作主 ヲ:対象 ニ:対象？ "
37562,911185555,15,通す,5,ユーザー,14,3,整備業者,15,0,,-1,-1,整備業,"ガ:経験者？ ヲ:経由点 "
37826,911185562,2,着き,33,同大統領,2,14,,-1,-1,席,2,31,インタ,"ガ:動作主 ニ:着点 "
37833,911185562,3,立ち向かう,9,同大統領,2,14,,-1,-1,ロシア,3,5,「物理,"ガ:動作主 ニ:対象 "
37905,911185564,2,討議する,77,ＯＳＣＥ常設理事会,2,42,問題,2,74,,-1,-1,国務省,"ヲ:対象 ガ:動作主 "
37908,911185565,0,吹く,10,僕,0,1,口笛,0,7,,-1,-1,◆僕は,"ガ:動作主 ヲ:対象？ "
37910,911185565,0,吹く,34,僕,0,1,口笛,0,31,,-1,-1,◆僕は,"ガ:動作主 ヲ:対象？ "
37987,911185567,2,閉鎖し,50,ロシア,2,54,国境,2,47,,-1,-1,軍事介,"ガ:動作主 ヲ:場所 "
38014,911185568,3,縮小さ,29,大統領,2,89,権限,3,23,,-1,-1,しかし,"ガ:動作主 ヲ:対象 "
38063,911185572,2,誘わ,94,多様さ,2,85,感銘,2,91,,-1,-1,しかし,"ガ:原因 ヲ:対象（事態） "
38070,911185572,4,断ち切っ,21,杉全,3,26,影響,4,18,,-1,-1,欧米の,"ガ:動作主 ヲ:対象（事態） "
38119,911185573,5,拾っ,23,彼女,3,0,石,5,21,,-1,-1,「むか,"ガ:動作主 ヲ:対象 "
38147,911185573,18,出会っ,6,二人,18,10,,-1,-1,,-1,-1,異郷で,"ガ:経験者 "
38171,911185574,2,検証する,100,プロジェクト猪,2,66,全共闘文化論,2,92,,-1,-1,全共闘,"ガ:動作主 ヲ:対象 "
38187,911185576,3,通い慣れ,4,紳士,0,18,,-1,-1,,-1,-1,いかに,"ガ:経験者 "
38192,911185576,6,取り出し,4,紳士,0,18,箱,6,15,,-1,-1,ついで,"ガ:動作主 ヲ:対象 "
38221,911185576,18,拾わ,34,,-1,-1,一つ,18,31,,-1,-1,もちろ,"ガ:動作主 ヲ:対象 "
38260,911185577,23,満足頂ける,4,,-1,-1,,-1,-1,狂言,22,10,百二十,"ニ:原因 ガ:経験者 "
38343,911185581,15,アップし,11,攻撃力,15,3,,-1,-1,,-1,-1,一見、,"ガ:対象 "
38354,911185581,19,抜け,17,北別府,19,13,,-1,-1,,-1,-1,広島は,"ガ:対象（人） "
38370,911185584,1,受賞し,11,リンゴ,0,31,天皇賞,1,7,,-1,-1,１９８,"ガ:対象（生物） ヲ:対象 "
38404,911185585,11,刺し,20,,-1,-1,ジャリメ,11,3,ハリいっぱい,11,13,エサの,"ガ:動作主 ヲ:対象（生物） ニ:着点 "
38466,911185587,3,味わっ,83,,-1,-1,良さ,3,80,,-1,-1,「建都,"ガ:動作主 ヲ:対象 "
38475,911185587,7,連ね,18,土産物屋,7,11,軒,7,16,両側,7,7,銀閣寺,"ヲ:慣用 ヲ:対象 ニ:場所 ガ:対象 "
38502,911185587,17,逃せ,5,,-1,-1,機会,17,2,,-1,-1,この機,"ガ:経験者 ヲ:対象 "
38519,911185587,26,付い,53,京都観光一日乗車区間,26,41,,-1,-1,往復,26,5,京都ま,"ガ:対象 ニ:着点？ "
38564,911185591,2,取り込ん,50,市川準監督,5,9,生活実感,2,42,中,2,36,もっぱ,"ガ:動作主 ヲ:対象 ニ:着点 "
38582,911185591,9,勤め,6,兄,9,0,,-1,-1,古本屋,9,2,兄は古,"ガ:動作主 ニ:着点 "
38646,911185593,2,裏切り,11,時姫,2,27,父,2,9,,-1,-1,義太夫,"ガ:動作主 ヲ:対象（人） "
38686,911185593,16,兼ね,14,老人,16,20,善悪,16,11,,-1,-1,三津五,"ヲ:対象 ガ:経験者？ "
38800,911185596,4,気付く,35,二人組,4,17,,-1,-1,女子大生,4,30,男性は,"ガ:経験者 ニ:対象（人） "
38804,911185596,5,浴びせ,15,二人組,5,0,ば声,5,12,男性,5,25,二人組,"ガ:動作主 ヲ:対象 ニ:対象（人） ガ:経験者 ヲ:対象 ニ:削除 "
38862,911185599,2,巻き,13,マホメット,2,24,ターバン,2,8,,-1,-1,表紙と,"ガ:動作主 ヲ:対象 ニ:着点（身体部分） "
38867,911185599,3,傷つけ,66,こと,3,60,信仰,3,63,,-1,-1,昨年十,"ガ:原因 ヲ:対象（事態） "
38874,911185600,0,当て,44,ロマン画家展,0,54,焦点,0,41,業績,0,38,大正か,"ガ:対象？ ヲ:対象 ニ:着点 "
38881,911185601,0,競う,11,盆栽作家,0,3,作風,0,8,,-1,-1,プロの,"ガ:動作主 ヲ:対象 "
38891,911185602,0,突く,72,羽生善治名人,0,7,歩,0,70,,-1,-1,谷川浩,"ガ:動作主 ヲ:慣用 ヲ:慣用 ガ:動作主 ヲ:対象 "
